,subID,subtlety,slider,RT,accuracy,trial_ind,rating180,diff_from_180
1205,256,30,100.0,3.4,1.0,39.5,36.0,64.0
1206,256,60,95.0,3.8385,1.0,26.0,36.0,59.0
1207,256,90,84.0,3.7225,1.0,46.5,36.0,48.0
1208,256,120,60.5,4.1355,1.0,56.0,36.0,24.5
1209,256,150,2.5,4.406499999999999,0.5,36.0,36.0,-33.5
1210,256,180,36.0,3.7984999999999998,1.0,49.0,36.0,0.0
1211,257,0,100.0,2.3834999999999997,1.0,31.5,5.5,94.5
1212,257,30,99.0,2.5905,1.0,44.5,5.5,93.5
1213,257,60,93.0,2.6465,1.0,60.5,5.5,87.5
1214,257,90,80.5,2.7955,1.0,43.0,5.5,75.0
1215,257,120,27.5,2.9225000000000003,1.0,59.0,5.5,22.0
1216,257,150,4.5,2.7335000000000003,0.5,26.5,5.5,-1.0
1217,257,180,5.5,2.6515,1.0,38.5,5.5,0.0
1218,258,0,97.0,3.7350000000000003,1.0,32.0,42.5,54.5
1219,258,30,98.0,3.4124999999999996,1.0,42.0,42.5,55.5
1220,258,60,95.0,3.488,1.0,47.5,42.5,52.5
1221,258,90,90.5,3.6544999999999996,1.0,48.5,42.5,48.0
1222,258,120,64.0,3.6929999999999996,1.0,54.5,42.5,21.5
1223,258,150,50.5,4.205,1.0,27.0,42.5,8.0
1224,258,180,42.5,4.1325,0.5,46.5,42.5,0.0
1225,259,0,87.0,2.901,1.0,48.0,25.0,62.0
1226,259,30,85.5,2.8994999999999997,1.0,51.0,25.0,60.5
1227,259,60,84.0,3.101,1.0,34.0,25.0,59.0
1228,259,90,67.0,2.9604999999999997,1.0,36.0,25.0,42.0
1229,259,120,45.5,2.97,1.0,48.0,25.0,20.5
1230,259,150,23.5,3.107,1.0,39.5,25.0,-1.5
1231,259,180,25.0,3.1895,0.5,25.0,25.0,0.0
1232,260,0,68.0,2.286,1.0,21.5,14.5,53.5
1233,260,30,80.0,2.343,1.0,48.0,14.5,65.5
1234,260,60,54.5,2.3049999999999997,1.0,55.0,14.5,40.0
1235,260,90,45.0,2.5895,1.0,38.0,14.5,30.5
1236,260,120,16.5,2.409,0.5,38.0,14.5,2.0
1237,260,150,38.0,2.5655,0.5,45.0,14.5,23.5
1238,260,180,14.5,2.1189999999999998,0.5,39.5,14.5,0.0
1239,261,0,100.0,3.5700000000000003,1.0,56.5,0.0,100.0
1240,261,30,100.0,3.9349999999999996,1.0,51.5,0.0,100.0
1241,261,60,100.0,4.032500000000001,1.0,37.0,0.0,100.0
1242,261,90,100.0,4.12,1.0,38.0,0.0,100.0
1243,261,120,0.0,4.2285,1.0,65.5,0.0,0.0
1244,261,150,0.0,4.709,0.5,29.5,0.0,0.0
1245,261,180,0.0,4.4185,0.5,29.0,0.0,0.0
1246,263,0,91.5,2.6685,1.0,38.5,84.0,7.5
1247,263,30,92.5,2.828,1.0,40.0,84.0,8.5
1248,263,60,92.0,2.76,1.0,33.0,84.0,8.0
1249,263,90,91.5,2.985,1.0,43.0,84.0,7.5
1250,263,120,88.0,2.875,1.0,45.0,84.0,4.0
1251,263,150,7.0,3.2110000000000003,0.0,37.5,84.0,-77.0
1252,263,180,84.0,2.7835,1.0,61.0,84.0,0.0
1253,264,0,83.0,2.1784999999999997,1.0,52.0,28.0,55.0
1254,264,30,78.5,2.2975000000000003,1.0,48.5,28.0,50.5
1255,264,60,79.5,2.498,1.0,22.5,28.0,51.5
1256,264,90,54.5,2.5415,1.0,31.5,28.0,26.5
1257,264,120,42.5,2.604,1.0,46.0,28.0,14.5
1258,264,150,26.5,3.245,0.0,36.0,28.0,-1.5
1259,264,180,28.0,2.4444999999999997,1.0,47.5,28.0,0.0
1260,265,0,83.5,2.667,1.0,40.5,20.5,63.0
1261,265,30,89.5,2.6685,1.0,26.5,20.5,69.0
1262,265,60,82.5,2.878,1.0,49.0,20.5,62.0
1263,265,90,72.0,2.41,1.0,50.0,20.5,51.5
1264,265,120,61.5,2.7605000000000004,1.0,34.5,20.5,41.0
1265,265,150,33.5,2.5620000000000003,1.0,56.5,20.5,13.0
1266,265,180,20.5,2.982,1.0,21.5,20.5,0.0
1267,266,0,93.0,2.1029999999999998,1.0,42.0,50.0,43.0
1268,266,30,90.0,2.5285,1.0,33.0,50.0,40.0
1269,266,60,89.0,2.4795,1.0,28.5,50.0,39.0
1270,266,90,85.0,2.0805,1.0,34.0,50.0,35.0
1271,266,120,69.5,2.4210000000000003,1.0,49.5,50.0,19.5
1272,266,150,59.5,2.9955,1.0,53.5,50.0,9.5
1273,266,180,50.0,2.558,1.0,46.0,50.0,0.0
1274,269,0,100.0,2.9505,1.0,26.5,33.5,66.5
1275,269,30,100.0,2.7875,1.0,24.5,33.5,66.5
1276,269,60,96.5,3.0115,1.0,38.0,33.5,63.0
1277,269,90,97.0,2.995,1.0,53.0,33.5,63.5
1278,269,120,58.0,3.0374999999999996,1.0,51.0,33.5,24.5
1279,269,150,43.5,3.1035000000000004,1.0,51.5,33.5,10.0
1280,269,180,33.5,3.2965,1.0,30.0,33.5,0.0
1281,271,0,90.0,3.6145,1.0,51.0,8.5,81.5
1282,271,30,90.0,3.888,1.0,45.5,8.5,81.5
1283,271,60,73.5,3.6710000000000003,1.0,16.5,8.5,65.0
1284,271,90,59.5,3.3715,1.0,29.0,8.5,51.0
1285,271,120,39.5,3.547,1.0,57.0,8.5,31.0
1286,271,150,0.0,3.238,1.0,49.0,8.5,-8.5
1287,271,180,8.5,3.51,1.0,40.0,8.5,0.0
1288,272,0,100.0,2.262,1.0,44.5,3.5,96.5
1289,272,30,99.5,2.1345,1.0,42.5,3.5,96.0
1290,272,60,92.5,2.002,1.0,31.0,3.5,89.0
1291,272,90,68.0,2.474,1.0,36.0,3.5,64.5
1292,272,120,32.0,2.4855,1.0,23.0,3.5,28.5
1293,272,150,7.5,2.285,1.0,57.0,3.5,4.0
1294,272,180,3.5,2.338,0.5,41.5,3.5,0.0
1295,274,0,100.0,2.7439999999999998,1.0,44.5,19.0,81.0
1296,274,30,100.0,2.996,1.0,28.0,19.0,81.0
1297,274,60,95.5,2.9844999999999997,1.0,41.5,19.0,76.5
1298,274,90,92.5,3.1015,1.0,35.0,19.0,73.5
1299,274,120,62.5,3.133,1.0,49.5,19.0,43.5
1300,274,150,8.5,3.396,1.0,38.0,19.0,-10.5
1301,274,180,19.0,3.2565,0.0,47.5,19.0,0.0
1302,275,0,97.5,2.935,1.0,58.0,20.0,77.5
1303,275,30,99.0,2.511,1.0,24.0,20.0,79.0
1304,275,60,98.5,2.261,1.0,54.5,20.0,78.5
1305,275,90,95.5,2.8115,1.0,43.5,20.0,75.5
1306,275,120,68.5,2.8925,1.0,27.5,20.0,48.5
1307,275,150,13.5,3.4604999999999997,1.0,33.5,20.0,-6.5
1308,275,180,20.0,3.029,1.0,31.0,20.0,0.0
1309,276,0,100.0,4.1065000000000005,1.0,48.5,59.0,41.0
1310,276,30,100.0,4.4135,1.0,54.0,59.0,41.0
1311,276,60,100.0,4.1365,1.0,27.0,59.0,41.0
1312,276,90,78.5,4.8075,1.0,44.0,59.0,19.5
1313,276,120,74.0,5.5280000000000005,1.0,32.0,59.0,15.0
1314,276,150,56.0,5.883,1.0,39.0,59.0,-3.0
1315,276,180,59.0,5.9935,1.0,37.0,59.0,0.0
1316,277,0,92.0,3.222,1.0,25.0,14.0,78.0
1317,277,30,87.5,3.091,1.0,60.0,14.0,73.5
1318,277,60,77.0,3.5365,1.0,51.0,14.0,63.0
1319,277,90,64.0,3.4095,1.0,40.0,14.0,50.0
1320,277,120,17.5,3.7235,1.0,40.5,14.0,3.5
1321,277,150,17.0,4.4955,1.0,34.5,14.0,3.0
1322,277,180,14.0,3.942,0.0,32.0,14.0,0.0
1323,278,0,90.0,3.4565,1.0,46.0,34.5,55.5
1324,278,30,86.5,3.479,1.0,49.0,34.5,52.0
1325,278,60,84.5,3.2649999999999997,1.0,40.0,34.5,50.0
1326,278,90,72.0,3.2295,1.0,27.0,34.5,37.5
1327,278,120,61.5,3.1625,1.0,31.0,34.5,27.0
1328,278,150,22.5,3.488,1.0,66.0,34.5,-12.0
1329,278,180,34.5,3.2755,0.0,48.5,34.5,0.0
1330,282,0,89.5,2.547,1.0,48.0,24.0,65.5
1331,282,30,86.5,2.6595,1.0,26.5,24.0,62.5
1332,282,60,87.5,2.6355,1.0,52.0,24.0,63.5
1333,282,90,84.5,2.6015,1.0,19.0,24.0,60.5
1334,282,120,70.5,2.4065000000000003,1.0,45.5,24.0,46.5
1335,282,150,35.0,2.7165,1.0,49.5,24.0,11.0
1336,282,180,24.0,2.7300000000000004,1.0,44.0,24.0,0.0
1337,285,0,92.0,4.2585,1.0,38.5,34.5,57.5
1338,285,30,87.0,4.2195,1.0,53.5,34.5,52.5
1339,285,60,84.0,4.0600000000000005,1.0,34.0,34.5,49.5
1340,285,90,78.0,4.005,1.0,48.5,34.5,43.5
1341,285,120,50.0,4.365500000000001,1.0,23.5,34.5,15.5
1342,285,150,34.5,4.4645,1.0,41.5,34.5,0.0
1343,285,180,34.5,4.6155,1.0,46.5,34.5,0.0
1344,287,0,96.0,2.721,1.0,52.0,10.5,85.5
1345,287,30,94.0,2.857,1.0,29.0,10.5,83.5
1346,287,60,94.0,3.0694999999999997,1.0,49.0,10.5,83.5
1347,287,90,84.0,3.673,1.0,47.5,10.5,73.5
1348,287,120,44.0,3.455,1.0,39.0,10.5,33.5
1349,287,150,18.5,4.1525,1.0,44.0,10.5,8.0
1350,287,180,10.5,3.5135,1.0,39.5,10.5,0.0
1351,288,0,100.0,2.9425,1.0,52.5,1.0,99.0
1352,288,30,99.0,2.874,1.0,46.0,1.0,98.0
1353,288,60,99.5,3.0195,1.0,39.0,1.0,98.5
1354,288,90,90.5,3.02,1.0,35.0,1.0,89.5
1355,288,120,22.5,3.24,1.0,49.5,1.0,21.5
1356,288,150,1.0,2.894,1.0,31.5,1.0,0.0
1357,288,180,1.0,2.8815,1.0,53.5,1.0,0.0
1358,290,0,92.0,2.2145,1.0,49.0,56.5,35.5
1359,290,30,88.0,2.2255000000000003,1.0,44.5,56.5,31.5
1360,290,60,85.5,2.2945,1.0,36.5,56.5,29.0
1361,290,90,77.0,2.3739999999999997,1.0,62.5,56.5,20.5
1362,290,120,58.5,2.3085,1.0,26.5,56.5,2.0
1363,290,150,34.0,2.678,1.0,27.5,56.5,-22.5
1364,290,180,56.5,2.463,0.0,58.5,56.5,0.0
1365,292,0,100.0,2.3825000000000003,1.0,36.5,0.0,100.0
1366,292,30,100.0,3.0555,1.0,56.0,0.0,100.0
1367,292,60,99.0,3.1245,1.0,36.5,0.0,99.0
1368,292,90,99.5,3.059,1.0,51.5,0.0,99.5
1369,292,120,6.0,3.1745,1.0,31.5,0.0,6.0
1370,292,150,0.5,3.5025,1.0,29.5,0.0,0.5
1371,292,180,0.0,3.4055,0.0,51.0,0.0,0.0
1372,293,0,80.0,2.6345,1.0,42.5,21.0,59.0
1373,293,30,76.5,2.6025,1.0,47.0,21.0,55.5
1374,293,60,70.0,2.551,1.0,58.5,21.0,49.0
1375,293,90,59.0,2.819,1.0,35.5,21.0,38.0
1376,293,120,45.0,2.588,1.0,32.5,21.0,24.0
1377,293,150,29.5,3.4385000000000003,1.0,39.5,21.0,8.5
1378,293,180,21.0,3.026,0.0,25.0,21.0,0.0
1379,294,0,84.0,2.2375,1.0,35.0,29.0,55.0
1380,294,30,82.0,2.1094999999999997,1.0,42.5,29.0,53.0
1381,294,60,85.0,2.2885,1.0,40.5,29.0,56.0
1382,294,90,84.0,2.3045,1.0,44.0,29.0,55.0
1383,294,120,49.0,2.1965,1.0,28.0,29.0,20.0
1384,294,150,18.5,2.537,1.0,44.5,29.0,-10.5
1385,294,180,29.0,3.219,0.5,47.0,29.0,0.0
1386,299,0,96.0,2.7355,1.0,21.5,5.0,91.0
1387,299,30,91.5,3.4749999999999996,1.0,46.0,5.0,86.5
1388,299,60,84.5,2.9844999999999997,1.0,54.0,5.0,79.5
1389,299,90,62.5,2.9785000000000004,1.0,40.0,5.0,57.5
1390,299,120,32.0,3.678,1.0,46.0,5.0,27.0
1391,299,150,3.5,3.3745000000000003,1.0,39.5,5.0,-1.5
1392,299,180,5.0,3.5505,1.0,39.5,5.0,0.0
1393,300,0,80.0,1.6425,1.0,36.0,18.5,61.5
1394,300,30,75.0,1.6360000000000001,1.0,39.5,18.5,56.5
1395,300,60,65.0,1.4609999999999999,1.0,36.5,18.5,46.5
1396,300,90,65.5,1.654,1.0,46.5,18.5,47.0
1397,300,120,35.5,1.8795000000000002,1.0,42.0,18.5,17.0
1398,300,150,26.0,1.5035,1.0,45.5,18.5,7.5
1399,300,180,18.5,2.0305,1.0,44.5,18.5,0.0
1400,301,0,100.0,2.8135,1.0,52.5,3.5,96.5
1401,301,30,100.0,2.98,1.0,38.0,3.5,96.5
1402,301,60,100.0,2.9255,1.0,33.5,3.5,96.5
1403,301,90,87.0,2.9779999999999998,1.0,42.0,3.5,83.5
1404,301,120,28.0,3.1900000000000004,1.0,44.5,3.5,24.5
1405,301,150,16.0,3.552,1.0,44.5,3.5,12.5
1406,301,180,3.5,3.6505,1.0,41.5,3.5,0.0
1407,302,0,98.5,2.937,1.0,41.5,21.5,77.0
1408,302,30,98.0,2.824,1.0,53.0,21.5,76.5
1409,302,60,94.0,2.885,1.0,44.0,21.5,72.5
1410,302,90,85.0,3.141,1.0,40.5,21.5,63.5
1411,302,120,63.5,2.686,1.0,42.0,21.5,42.0
1412,302,150,44.0,3.4115,1.0,18.5,21.5,22.5
1413,302,180,21.5,3.049,0.5,59.5,21.5,0.0
1414,303,0,90.5,2.7605,1.0,44.0,53.5,37.0
1415,303,30,90.0,3.0549999999999997,1.0,51.5,53.5,36.5
1416,303,60,84.5,2.8739999999999997,1.0,39.0,53.5,31.0
1417,303,90,83.0,2.536,1.0,40.5,53.5,29.5
1418,303,120,78.5,3.0940000000000003,1.0,28.0,53.5,25.0
1419,303,150,55.5,2.9615,1.0,45.0,53.5,2.0
1420,303,180,53.5,3.6710000000000003,1.0,44.5,53.5,0.0
1421,304,0,84.5,2.032,1.0,62.5,19.5,65.0
1422,304,30,88.5,2.224,1.0,48.5,19.5,69.0
1423,304,60,84.0,2.3274999999999997,1.0,29.0,19.5,64.5
1424,304,90,74.5,2.133,1.0,52.0,19.5,55.0
1425,304,120,56.5,2.617,1.0,34.5,19.5,37.0
1426,304,150,27.0,2.481,1.0,30.5,19.5,7.5
1427,304,180,19.5,2.715,1.0,50.5,19.5,0.0
1428,307,0,83.0,2.5845000000000002,1.0,20.0,31.0,52.0
1429,307,30,77.5,2.8209999999999997,1.0,44.5,31.0,46.5
1430,307,60,67.0,3.0229999999999997,1.0,37.5,31.0,36.0
1431,307,90,64.0,2.742,1.0,27.0,31.0,33.0
1432,307,120,35.5,2.8205,1.0,52.0,31.0,4.5
1433,307,150,26.0,3.043,1.0,54.5,31.0,-5.0
1434,307,180,31.0,2.7695,0.5,53.5,31.0,0.0
1435,308,0,97.5,2.1165,1.0,48.0,29.5,68.0
1436,308,30,94.0,2.1605,1.0,49.5,29.5,64.5
1437,308,60,91.0,2.0675,1.0,43.5,29.5,61.5
1438,308,90,81.5,2.295,1.0,37.0,29.5,52.0
1439,308,120,53.5,2.29,1.0,35.5,29.5,24.0
1440,308,150,30.0,2.253,1.0,31.0,29.5,0.5
1441,308,180,29.5,2.4175,0.5,40.5,29.5,0.0
1442,309,0,100.0,2.524,1.0,36.5,0.0,100.0
1443,309,30,100.0,2.6275,1.0,52.5,0.0,100.0
1444,309,60,100.0,2.812,1.0,35.5,0.0,100.0
1445,309,90,100.0,2.687,1.0,51.5,0.0,100.0
1446,309,120,0.0,2.71,1.0,46.5,0.0,0.0
1447,309,150,0.0,2.5374999999999996,0.5,42.0,0.0,0.0
1448,309,180,0.0,2.55,0.5,33.5,0.0,0.0
1449,310,0,91.5,2.0955000000000004,1.0,59.5,43.0,48.5
1450,310,30,89.5,2.6015,1.0,32.0,43.0,46.5
1451,310,60,83.0,2.1535,1.0,42.0,43.0,40.0
1452,310,90,76.5,3.5164999999999997,1.0,42.5,43.0,33.5
1453,310,120,59.0,2.3594999999999997,1.0,26.5,43.0,16.0
1454,310,150,8.0,2.4935,1.0,50.5,43.0,-35.0
1455,310,180,43.0,3.4370000000000003,1.0,33.5,43.0,0.0
1456,312,0,100.0,3.091,1.0,60.0,3.5,96.5
1457,312,30,100.0,3.3025,1.0,34.5,3.5,96.5
1458,312,60,93.0,3.8520000000000003,1.0,43.0,3.5,89.5
1459,312,90,75.0,4.439500000000001,1.0,30.5,3.5,71.5
1460,312,120,53.5,4.37,1.0,23.5,3.5,50.0
1461,312,150,2.5,4.0805,1.0,60.5,3.5,-1.0
1462,312,180,3.5,5.2885,1.0,45.5,3.5,0.0
1463,313,0,87.0,1.762,1.0,37.5,6.0,81.0
1464,313,30,84.0,1.956,1.0,25.5,6.0,78.0
1465,313,60,69.0,1.656,1.0,30.5,6.0,63.0
1466,313,90,58.5,2.0759999999999996,1.0,62.0,6.0,52.5
1467,313,120,25.5,2.159,1.0,50.0,6.0,19.5
1468,313,150,9.0,1.738,1.0,38.0,6.0,3.0
1469,313,180,6.0,1.9929999999999999,1.0,40.0,6.0,0.0
1470,314,0,96.5,3.168,1.0,38.5,42.5,54.0
1471,314,30,96.0,3.226,1.0,42.5,42.5,53.5
1472,314,60,86.0,3.0635000000000003,1.0,32.0,42.5,43.5
1473,314,90,80.5,3.4215,1.0,45.5,42.5,38.0
1474,314,120,56.0,3.376,1.0,58.0,42.5,13.5
1475,314,150,41.5,3.231,1.0,39.0,42.5,-1.0
1476,314,180,42.5,3.5685000000000002,1.0,34.0,42.5,0.0
1477,315,0,89.5,2.5235,1.0,39.5,43.5,46.0
1478,315,30,86.0,2.6925,1.0,41.0,43.5,42.5
1479,315,60,80.5,2.302,1.0,41.5,43.5,37.0
1480,315,90,73.5,2.1745,1.0,57.5,43.5,30.0
1481,315,120,60.5,2.476,1.0,46.0,43.5,17.0
1482,315,150,33.5,2.3449999999999998,1.0,31.5,43.5,-10.0
1483,315,180,43.5,2.5045,1.0,33.5,43.5,0.0
1484,317,0,96.0,3.9145000000000003,1.0,33.5,27.0,69.0
1485,317,30,95.0,3.7355,1.0,22.5,27.0,68.0
1486,317,60,90.5,3.9405,1.0,49.5,27.0,63.5
1487,317,90,88.0,3.7995,1.0,42.0,27.0,61.0
1488,317,120,56.5,3.7565,1.0,47.0,27.0,29.5
1489,317,150,17.0,3.935,1.0,49.5,27.0,-10.0
1490,317,180,27.0,4.119,0.0,29.5,27.0,0.0
1491,321,0,100.0,3.545,1.0,31.0,2.5,97.5
1492,321,30,100.0,3.2765,1.0,53.5,2.5,97.5
1493,321,60,99.0,2.9234999999999998,1.0,54.0,2.5,96.5
1494,321,90,76.0,3.3914999999999997,1.0,32.5,2.5,73.5
1495,321,120,17.0,3.669,1.0,29.5,2.5,14.5
1496,321,150,1.0,3.7125,0.5,42.5,2.5,-1.5
1497,321,180,2.5,3.7255000000000003,0.0,44.5,2.5,0.0
1498,322,0,100.0,2.8425000000000002,1.0,42.5,0.0,100.0
1499,322,30,100.0,2.606,1.0,72.5,0.0,100.0
1500,322,60,100.0,2.8635,1.0,52.0,0.0,100.0
1501,322,90,91.5,2.8605,1.0,28.5,0.0,91.5
1502,322,120,2.5,3.1175,0.5,36.5,0.0,2.5
1503,322,150,0.0,3.2984999999999998,1.0,43.5,0.0,0.0
1504,322,180,0.0,3.034,0.5,25.5,0.0,0.0
1505,323,0,95.0,2.7295,1.0,29.5,11.5,83.5
1506,323,30,95.0,2.6375,1.0,54.5,11.5,83.5
1507,323,60,92.0,2.5035,1.0,44.0,11.5,80.5
1508,323,90,88.5,2.866,1.0,37.5,11.5,77.0
1509,323,120,55.0,3.152,1.0,27.0,11.5,43.5
1510,323,150,6.5,3.084,1.0,57.5,11.5,-5.0
1511,323,180,11.5,4.1555,0.0,36.0,11.5,0.0
1512,324,0,100.0,3.149,1.0,40.0,63.5,36.5
1513,324,30,98.5,3.555,1.0,47.5,63.5,35.0
1514,324,60,98.0,3.4290000000000003,1.0,33.5,63.5,34.5
1515,324,90,93.0,3.284,1.0,26.5,63.5,29.5
1516,324,120,85.5,3.7245,1.0,39.0,63.5,22.0
1517,324,150,50.0,3.955,1.0,50.0,63.5,-13.5
1518,324,180,63.5,3.7685,1.0,52.0,63.5,0.0
1519,325,0,100.0,2.135,1.0,50.5,0.0,100.0
1520,325,30,100.0,2.072,1.0,47.0,0.0,100.0
1521,325,60,100.0,2.1525,1.0,34.5,0.0,100.0
1522,325,90,83.5,2.2815000000000003,1.0,33.5,0.0,83.5
1523,325,120,46.5,2.568,1.0,41.0,0.0,46.5
1524,325,150,4.5,2.3680000000000003,1.0,39.0,0.0,4.5
1525,325,180,0.0,2.551,1.0,35.5,0.0,0.0
1526,326,0,72.5,1.7690000000000001,1.0,54.0,41.5,31.0
1527,326,30,71.0,1.966,1.0,47.5,41.5,29.5
1528,326,60,72.5,2.081,1.0,58.5,41.5,31.0
1529,326,90,65.0,1.9129999999999998,1.0,38.5,41.5,23.5
1530,326,120,57.0,2.1025,1.0,31.5,41.5,15.5
1531,326,150,44.0,2.5955,1.0,40.5,41.5,2.5
1532,326,180,41.5,2.945,1.0,22.0,41.5,0.0
1533,327,0,97.0,2.4859999999999998,1.0,45.5,3.0,94.0
1534,327,30,96.5,2.9565,1.0,22.5,3.0,93.5
1535,327,60,97.0,2.314,1.0,57.5,3.0,94.0
1536,327,90,96.0,2.6855,1.0,37.0,3.0,93.0
1537,327,120,97.0,2.528,1.0,42.5,3.0,94.0
1538,327,150,2.0,2.8005,1.0,42.5,3.0,-1.0
1539,327,180,3.0,2.464,0.5,50.0,3.0,0.0
1540,328,0,76.5,2.5004999999999997,1.0,29.5,57.0,19.5
1541,328,30,71.0,2.5735,1.0,49.0,57.0,14.0
1542,328,60,69.5,2.2535,1.0,36.5,57.0,12.5
1543,328,90,66.5,2.431,1.0,45.0,57.0,9.5
1544,328,120,52.5,2.7685,1.0,35.5,57.0,-4.5
1545,328,150,52.0,2.604,1.0,46.0,57.0,-5.0
1546,328,180,57.0,2.271,1.0,40.5,57.0,0.0
1547,335,0,91.5,2.5555000000000003,1.0,30.5,0.0,91.5
1548,335,30,90.0,2.2270000000000003,1.0,51.0,0.0,90.0
1549,335,60,71.5,2.1029999999999998,1.0,51.5,0.0,71.5
1550,335,90,56.0,2.667,1.0,11.0,0.0,56.0
1551,335,120,0.0,2.326,1.0,25.5,0.0,0.0
1552,335,150,0.0,2.3360000000000003,0.5,45.5,0.0,0.0
1553,335,180,0.0,2.261,0.0,61.0,0.0,0.0
1554,337,0,100.0,2.908,1.0,33.0,5.5,94.5
1555,337,30,100.0,2.8565,1.0,52.5,5.5,94.5
1556,337,60,97.0,3.372,1.0,43.5,5.5,91.5
1557,337,90,94.5,2.9050000000000002,1.0,41.0,5.5,89.0
1558,337,120,50.0,4.2844999999999995,1.0,42.0,5.5,44.5
1559,337,150,6.0,3.7430000000000003,1.0,44.5,5.5,0.5
1560,337,180,5.5,3.4455,1.0,36.5,5.5,0.0
1561,338,0,87.0,3.2055,1.0,43.0,13.0,74.0
1562,338,30,84.0,3.035,1.0,28.0,13.0,71.0
1563,338,60,75.0,3.2329999999999997,1.0,45.0,13.0,62.0
1564,338,90,63.5,2.9705000000000004,1.0,61.5,13.0,50.5
1565,338,120,34.5,3.0935,1.0,25.5,13.0,21.5
1566,338,150,14.5,3.3005,1.0,29.0,13.0,1.5
1567,338,180,13.0,2.907,0.5,59.5,13.0,0.0
1568,340,0,93.0,2.8520000000000003,1.0,45.5,16.5,76.5
1569,340,30,93.0,2.875,1.0,27.0,16.5,76.5
1570,340,60,86.5,2.7275,1.0,27.5,16.5,70.0
1571,340,90,77.5,3.083,1.0,38.5,16.5,61.0
1572,340,120,42.5,2.7465,1.0,53.5,16.5,26.0
1573,340,150,7.0,2.511,0.5,52.5,16.5,-9.5
1574,340,180,16.5,2.8925,1.0,39.0,16.5,0.0
1575,342,0,73.5,2.5435,1.0,55.5,40.0,33.5
1576,342,30,66.5,2.415,1.0,36.5,40.0,26.5
1577,342,60,57.0,2.5975,1.0,28.0,40.0,17.0
1578,342,90,55.5,2.5675,1.0,28.0,40.0,15.5
1579,342,120,52.5,2.4375,1.0,48.5,40.0,12.5
1580,342,150,46.5,2.7355,1.0,43.0,40.0,6.5
1581,342,180,40.0,2.704,1.0,44.5,40.0,0.0
1582,343,0,100.0,2.8095,1.0,39.5,0.0,100.0
1583,343,30,100.0,2.2055,1.0,45.5,0.0,100.0
1584,343,60,100.0,2.5955000000000004,1.0,28.5,0.0,100.0
1585,343,90,100.0,2.883,1.0,43.0,0.0,100.0
1586,343,120,14.0,3.2535,1.0,51.0,0.0,14.0
1587,343,150,0.0,2.7264999999999997,1.0,57.5,0.0,0.0
1588,343,180,0.0,2.574,0.5,37.5,0.0,0.0
1589,344,0,100.0,2.3194999999999997,1.0,40.0,20.0,80.0
1590,344,30,100.0,2.136,1.0,58.0,20.0,80.0
1591,344,60,100.0,2.3775,1.0,37.0,20.0,80.0
1592,344,90,65.0,2.7264999999999997,1.0,39.5,20.0,45.0
1593,344,120,47.0,2.7645,1.0,44.5,20.0,27.0
1594,344,150,18.0,2.6915,1.0,36.0,20.0,-2.0
1595,344,180,20.0,2.2055,1.0,34.5,20.0,0.0
